訂單號	組別	員工號	訂單工段序號	工段序號	越文名稱	其它名稱	IE秒數	數量	生產日期
ACT1-204	BL19	A7005	001-6758	6758	LD TT *2		36	616	2011/12/8 上午 12:00:00
ACT1-204	BL19	B8014	002-6759	6759	VS5C decoup TT *2		55	467	2011/12/8 上午 12:00:00
ACT1-204	BL19	85045	003-6760	6760	"mí 2 kim 1/4"" decoup TT *2"		50	359	2011/12/8 上午 12:00:00
ACT1-204	BL19	A8040	004-6761	6761	uûi keo vong naùch TT+ LD *2		23	309	2011/12/8 上午 12:00:00
ACT1-204	BL19	B8014	005-6762	6762	VS5C decoup TT loùt *2		55	467	2011/12/8 上午 12:00:00
ACT1-204	BL19	A8040	006-6763	6763	uûi decoup loùt *2		23	309	2011/12/8 上午 12:00:00
ACT1-204	BL19	A7005	007-6764	6764	veõ LD neïp ve 		23	616	2011/12/8 上午 12:00:00
ACT1-204	BL19	B8046	008-6765	6765	may raùp neïp ve + coå 		78	259	2011/12/8 上午 12:00:00
ACT1-204	BL19	B8046	009-6766	6766	xeùn loän neïp ve + coå 		27	259	2011/12/8 上午 12:00:00
ACT1-204	BL19	A8040	010-6767	6767	uûi neïp ve + coå 		45	259	2011/12/8 上午 12:00:00
ACT1-204	BL19	83025	011-6768	6768	may raùp lai TT *2		41	259	2011/12/8 上午 12:00:00
ACT1-204	BL19	83025	012-6769	6769	xeùn loän vai TT*2		23	259	2011/12/8 上午 12:00:00
ACT1-204	BL19	A8040	013-6770	6770	uûi lai TT 		23	309	2011/12/8 上午 12:00:00
ACT1-204	BL19	52088	014-6771	6771	"mí 2k 1/4"" neïp ve + neïp coå *2"		112	279	2011/12/8 上午 12:00:00
ACT1-204	BL19	B6050	015-6772	6772	VS5C decoup naùch TS treân *2		36	687	2011/12/8 上午 12:00:00
ACT1-204	BL19	B2003	016-6773	6773	"mí 2kim 1/4"" decoup nach treân *2 "		32	289	2011/12/8 上午 12:00:00
ACT1-204	BL19	B4024	017-6774	6774	chaïy vieàn vaøo soùng löng TS + goït *2		36	417	2011/12/8 上午 12:00:00
ACT1-204	BL19	B4024	018-6775	6775	raùp soùng löng TS 		32	407	2011/12/8 上午 12:00:00
ACT1-204	BL19	A6026	019-6776	6776	uûi daây vieàn + uûi reõ soùng löng 		23	309	2011/12/8 上午 12:00:00
ACT1-204	BL19	B5055	020-6777	6777	"mí 2 kim 1/4"" giöõa soùng löng *2"		49	616	2011/12/8 上午 12:00:00
ACT1-204	BL19	95010	021-6778	6778	VS5C ngang eo 		23	427	2011/12/8 上午 12:00:00
ACT1-204	BL19	85045	022-6779	6779	"mí 2 kim 1/4"" ngang eo "		27	359	2011/12/8 上午 12:00:00
ACT1-204	BL19	95010	023-6780	6780	VS5C decoup TS *2		41	427	2011/12/8 上午 12:00:00
ACT1-204	BL19	B6050	025-6782	6782	VS5C soùng tay *2		36	707	2011/12/8 上午 12:00:00
ACT1-204	BL19	B2003	026-6783	6783	"mí 2 kim 1/4"" soùng tay *2"		36	407	2011/12/8 上午 12:00:00
ACT1-204	BL19	B9070	027-6784	6784	VS3C taø tay *4		32	309	2011/12/8 上午 12:00:00
ACT1-204	BL19	A5032	028-6785	6785	may 1 ñoaïn soùng tay + LD 		23	616	2011/12/8 上午 12:00:00
ACT1-204	BL19	A5032	029-6786	6786	"may gaáp taø tay döôùi 1/4"" + LD *2"		23	616	2011/12/8 上午 12:00:00
ACT1-204	BL19	B2003	030-6787	6787	"may mí 2kim 1/4"" taø tay treân + LD + khoùa taø "		36	289	2011/12/8 上午 12:00:00
ACT1-204	BL19	B6050	031-6788	6788	VS5C söôøn tay *2		36	707	2011/12/8 上午 12:00:00
ACT1-204	BL19	A6026	032-6789	6789	uûi söôøn tay *2		16	309	2011/12/8 上午 12:00:00
ACT1-204	BL19	B6015	033-6790	6790	uûi gaáp lai tay *2		18	289	2011/12/8 上午 12:00:00
ACT1-204	BL19	B6015	034-6791	6791	"may gaáp lai tay 1"" *2"		80	289	2011/12/8 上午 12:00:00
ACT1-204	BL19	B6015	035-6792	6792	khoùa 2 ñaàu lai tay + LD *2		23	289	2011/12/8 上午 12:00:00
ACT1-204	BL19	92163	036-6793	6793	ñính vai con *2		16	309	2011/12/8 上午 12:00:00
ACT1-204	BL19	01017	037-6794	6794	may löôïc voøng naùch *2		32	309	2011/12/8 上午 12:00:00
ACT1-204	BL19	B9070	038-6795	6795	VS5C vai con *2		27	309	2011/12/8 上午 12:00:00
ACT1-204	BL19	85008	039-6796	6796	"mí 2kim 1/4"" vai *2 (1k 2 laàn )"		36	309	2011/12/8 上午 12:00:00
ACT1-204	BL19	B5001	040-6797	6797	raùp söôøn + loùt TT + goït söôøn *2		72	259	2011/12/8 上午 12:00:00
ACT1-204	BL19	B2054	041-6798	6798	uûi söôøn + vai 		23	586	2011/12/8 上午 12:00:00
ACT1-204	BL19	A6026	042-6799	6799	may raùp coå treân 		23	309	2011/12/8 上午 12:00:00
ACT1-204	BL19	A6026	043-6800	6800	uûi gaáp coå 		18	309	2011/12/8 上午 12:00:00
ACT1-204	BL19	92163	044-6801	6801	tra coå + baám + löôïc voøng coå 		63	309	2011/12/8 上午 12:00:00
ACT1-204	BL19	92163	045-6802	6802	may loän vai *2		36	309	2011/12/8 上午 12:00:00
ACT1-204	BL19	A6026	046-6803	6803	uûi coå 		23	309	2011/12/8 上午 12:00:00
ACT1-204	BL19	BA021	047-6804	6804	"mí 1/16"" coå treân "		23	309	2011/12/8 上午 12:00:00
ACT1-204	BL19	BA021	048-6805	6805	"mí 1/16"" coå döôùi "		63	309	2011/12/8 上午 12:00:00
ACT1-204	BL19	B2054	049-6806	6806	löôïc ruùt tay 		23	586	2011/12/8 上午 12:00:00
ACT1-204	BL19	01017	050-6807	6807	tra tay + LD 		130	309	2011/12/8 上午 12:00:00
ACT1-204	BL19	85008	051-6808	6808	uûi ñöôøng tra tay 		32	299	2011/12/8 上午 12:00:00
ACT1-204	BL19	85008	052-6809	6809	"mí 2 kim 1/4"" lai TT *2"		50	309	2011/12/8 上午 12:00:00
ACT1-204	BL19	85008	053-6810	6810	"may 2kim 1/4"" lai TS "		63	309	2011/12/8 上午 12:00:00
ACT1-204	BL19	BA021	054-6811	6811	may nhaõn chính + LD 		27	309	2011/12/8 上午 12:00:00
ACT1-204	BL19	B5001	055-6812	6812	may nhaõn söôøn 		18.5	259	2011/12/8 上午 12:00:00
ACT1-204	BL19	A6026	056-6813	6813	LD coå 		23	309	2011/12/8 上午 12:00:00
ACT1-204	BL19	BA021	057-6814	6814	may nhaõn size 		18.5	309	2011/12/8 上午 12:00:00
ACT1-204	BL19	B4024	058-6815	6815	caét daây vieàn 		9	407	2011/12/8 上午 12:00:00
ACT1-204	BL19	A7005	059-6816	6816	goït voøng naùch + coå + vai 		23	616	2011/12/8 上午 12:00:00
ACT1-204	BL19	A6026	060-6817	6817	uûi keo voøng naùch TS + LD		23	309	2011/12/8 上午 12:00:00
ACT1-204	BL19	92163	061-6818	6818	Tra neïp coå 		130	309	2011/12/8 上午 12:00:00
ACT1-204	BL19	92163	062-6819	6819	goït loän coå 		16	309	2011/12/8 上午 12:00:00
ACT1-204	BL19	B9070	063-6820	6820	VS3C voøng naùch 		45	309	2011/12/8 上午 12:00:00
ACT1-204	BL19	A6026	064-6821	6821	uûi coå TP 		36	309	2011/12/8 上午 12:00:00
ACT1-211	BL21	BA030	002-6671	6671	VS3C TT *2		40	318	2011/12/8 上午 12:00:00
ACT1-211	BL21	B2028	003-6672	6672	LD tui TT *2		23	354	2011/12/8 上午 12:00:00
ACT1-211	BL21	B2013	004-6673	6673	VS3C ñaùp tuùi *4		36	316	2011/12/8 上午 12:00:00
ACT1-211	BL21	A8051	005-6674	6674	may ñaùp tuùi *2		45	358	2011/12/8 上午 12:00:00
ACT1-211	BL21	B2022	006-6675	6675	"may mieäng tuùi + mí 1/16"" + baám , LD *2"		73	297	2011/12/8 上午 12:00:00
ACT1-211	BL21	A7054	007-6676	6676	VS5C bao tuùi trong *2		41	316	2011/12/8 上午 12:00:00
ACT1-211	BL21	B2022	008-6677	6677	ñính tuùi + löôïc bao tuùi vaøo söôøn thaân 		32	257	2011/12/8 上午 12:00:00
ACT1-211	BL21	50598	009-6667	6667	löôïc löng TS 		26	319	2011/12/8 上午 12:00:00
ACT1-211	BL21	B2013	010-6678	6678	VS3CTS *2		32	316	2011/12/8 上午 12:00:00
ACT1-211	BL21	B2013	011-6679	6679	VS3C giöõa TS+ taø TS *2		36	316	2011/12/8 上午 12:00:00
ACT1-211	BL21	AC002	012-6680	6680	raùp 1kim giöõa TS + ngang taø 		42	561	2011/12/8 上午 12:00:00
ACT1-211	BL21	87016	013-6681	6681	uõi taø + uõi reõ giöõa Ts		32	274	2011/12/8 上午 12:00:00
ACT1-211	BL21	B2028	014-6682	6682	LD pen TS *2		23	354	2011/12/8 上午 12:00:00
ACT1-211	BL21	A8031	015-6683	6683	may pen TS *2		26	348	2011/12/8 上午 12:00:00
ACT1-211	BL21	87016	016-6684	6684	uõi pen TS *2		23	274	2011/12/8 上午 12:00:00
ACT1-211	BL21	BB005	017-6685	6685	noái söôøn löng chính 		21	320	2011/12/8 上午 12:00:00
ACT1-211	BL21	51207	018-6686	6686	uõi löng chính + LD + uõi reõ söôøn 		68	305	2011/12/8 上午 12:00:00
ACT1-211	BL21	BB005	019-6687	6687	noái söôøn löng loùt 		21	332	2011/12/8 上午 12:00:00
ACT1-211	BL21	51207	020-6688	6688	uõi löng loùt  LD uõi reõ söôøn 		16	305	2011/12/8 上午 12:00:00
ACT1-211	BL21	51207	025-6693	6693	uûi gaáp löng 		37	306	2011/12/8 上午 12:00:00
ACT1-211	BL21	87016	026-6694	6694	uûi löng TP 		37	295	2011/12/8 上午 12:00:00
ACT1-211	BL21	51624	027-6695	6695	may löôïc pen loùt TS 		0	279	2011/12/8 上午 12:00:00
ACT1-211	BL21	A7054	028-6696	6696	VS5C söôøn loùt *2		50	316	2011/12/8 上午 12:00:00
ACT1-211	BL21	A5008	029-6697	6697	may 1 kim gaáp lai loùt 		100	336	2011/12/8 上午 12:00:00
ACT1-211	BL21	B2013	031-6699	6699	VS3C giöõa TS + taø lai loùt *2		36	316	2011/12/8 上午 12:00:00
ACT1-211	BL21	BA071	032-6700	6700	may nhaõn chính + size 		28	286	2011/12/8 上午 12:00:00
ACT1-211	BL21	A7054	033-6701	6701	may nhaõn TP 		18.6	316	2011/12/8 上午 12:00:00
ACT1-211	BL21	B4006	035-6703	6703	raùp söôøn + LD *2		64	229	2011/12/8 上午 12:00:00
ACT1-211	BL21	87016	036-6704	6704	uûi söôøn trong + ngoaøi 		32	314	2011/12/8 上午 12:00:00
ACT1-211	BL21	50598	037-6705	6705	tra löng + LD + loät tem soá 		121	309	2011/12/8 上午 12:00:00
ACT1-211	BL21	88010	039-6707	6707	Tra daây keùo + LD 		100	302	2011/12/8 上午 12:00:00
ACT1-211	BL21	52101	040-6708	6708	ñuùp loùt daây keùo 		100	352	2011/12/8 上午 12:00:00
ACT1-211	BL21	96033	041-6709	6709	Khoùa goùc nhoïn taø treân döôùi TS + loän 		37	289	2011/12/8 上午 12:00:00
ACT1-211	BL21	96033	042-6710	6710	"mí 1/16"" taø treân döôùi TS + loän "		46	289	2011/12/8 上午 12:00:00
ACT1-211	BL21	87016	043-6711	6711	uûi daây keùo 		9	314	2011/12/8 上午 12:00:00
ACT1-211	BL21	88010	044-6712	6712	LD daây keùo 		0	302	2011/12/8 上午 12:00:00
ACT1-211	BL21	87016	046-6714	6714	uûi keo taø TS 		16	314	2011/12/8 上午 12:00:00
ACT1-211	BL21	51624	047-6715	6715	ñuùp loùt voøng löng + d8inh1 + LD+ may pen 		130	279	2011/12/8 上午 12:00:00
ACT1-211	BL21	BA030	048-6716	6716	VS3C lai + LD 		45	318	2011/12/8 上午 12:00:00
ACT1-211	BL21	88010	049-6717	6717	khoùa ñuoâi daây keùo 		9	302	2011/12/8 上午 12:00:00
ACT1-211	BL21	B2028	050-6718	6718	LD taø lai loùt + goït 		16	354	2011/12/8 上午 12:00:00
ACT1-211	BL21	87016	051-6719	6719	uûi keo söôøn + daây keùo 		16	314	2011/12/8 上午 12:00:00
ACT1-211	BL21	B2028	052-6720	6720	LD + mí 1 ñoaïn ngang taø 		32	356	2011/12/8 上午 12:00:00
ACT1-211	BL21	96033	053-6721	6721	dup lot ta TS*2		82	289	2011/12/8 上午 12:00:00
BTH1-215	BL23	51149	001-6106	6106	may baêng suø baget ñoâi 		26	222	2011/12/8 上午 12:00:00
BTH1-215	BL23	51149	002-6107	6107	may bang suø baget  chieác 		26	222	2011/12/8 上午 12:00:00
BTH1-215	BL23	B5017	003-6108	6108	VS3C baget ñoâi 		16	222	2011/12/8 上午 12:00:00
BTH1-215	BL23	51149	004-6110	6110	may baget chieác 		11.8	222	2011/12/8 上午 12:00:00
BTH1-215	BL23	51149	005-4907	4907	may baget ñoâi 		27	222	2011/12/8 上午 12:00:00
BTH1-215	BL23	B6044	006-5803	5803	khoùa ñuoâi baget + loùt 		9	222	2011/12/8 上午 12:00:00
BTH1-215	BL23	51924	007-5802	5802	mí 1 kim ñuoâi baget 		16	212	2011/12/8 上午 12:00:00
BTH1-215	BL23	51149	008-5582	5582	may hinh J 2 kim + mí chæ trang trí 		36	222	2011/12/8 上午 12:00:00
BTH1-215	BL23	B4047	009-5584	5584	"may gaáp 3/8"" mieäng tuùi trong *2"		32	232	2011/12/8 上午 12:00:00
BTH1-215	BL23	B4047	010-5585	5585	may bao tuùi trong 		28	232	2011/12/8 上午 12:00:00
BTH1-215	BL23	B5013	011-5586	5586	VS3C bao tuùi trong 		18.5	206	2011/12/8 上午 12:00:00
BTH1-215	BL23	51187	012-5588	5588	loän bao tuùi trong 		14	222	2011/12/8 上午 12:00:00
BTH1-215	BL23	B7057	013-5589	5589	gaén tuùi nhoû vaøo thaân + LD 32		18	222	2011/12/8 上午 12:00:00
BTH1-215	BL23	51336	014-5611	5611	rap2 löng chính vôùi loùt 		55	222	2011/12/8 上午 12:00:00
BTH1-215	BL23	98014	015-6452	6452	uõi reõ neïp ly tuùi hoäp *2		23	258	2011/12/8 上午 12:00:00
BTH1-215	BL23	51026	016-6453	6453	"mí 2k 1/4"" neïp ly tuùi hoäp TT *2"		68	222	2011/12/8 上午 12:00:00
BTH1-215	BL23	9C007	017-6454	6454	"may mí 1/16"" neïp ly tuùi hoäp vaøo thaân *2"		80	222	2011/12/8 上午 12:00:00
BTH1-215	BL23	50537	018-5608	5608	uõi gaáp löng chính + LD 		41	232	2011/12/8 上午 12:00:00
BTH1-215	BL23	50537	019-5824	5824	uõi gaáp lai + LD *2		43	232	2011/12/8 上午 12:00:00
BTH1-215	BL23	B8006	020-5812	5812	"mí 2 kim 1/4"" söôøn ngoaøi *2"		0	222	2011/12/8 上午 12:00:00
BTH1-215	BL23	B4019	021-5813	5813	Vs5C söôøn trong *2		50	222	2011/12/8 上午 12:00:00
BTH1-215	BL23	B8006	022-5814	5814	"mí 2 kim 1/4"" söôøn trong "		41	222	2011/12/8 上午 12:00:00
BTH1-215	BL23	B5008	023-5817	5817	gaén past ñaàu löng *2		37	206	2011/12/8 上午 12:00:00
BTH1-215	BL23	B5008	024-5818	5818	mí hình chöõ X past löng 		36	206	2011/12/8 上午 12:00:00
BTH1-215	BL23	50696	025-4935	4935	"khoùa 2 ñaàu löng traùi , phaûi "		68	206	2011/12/8 上午 12:00:00
BTH1-215	BL23	B7067	026-5820	5820	may nhaùm ñaàu löng traùi + phaûi 		23	232	2011/12/8 上午 12:00:00
BTH1-215	BL23	B7057	027-5637	5637	gaén nhaõn TP + nhaõn giaët + nhaõn maõ vaïch 		14	232	2011/12/8 上午 12:00:00
BTH1-215	BL23	B3016	028-5821	5821	may lai2 kim 		112	222	2011/12/8 上午 12:00:00
BTH1-215	BL23	B6044	029-5635	5635	löôïc nhaõn TP + nhaõn giaët + maõ vaïch 		14	222	2011/12/8 上午 12:00:00
BTH1-215	BL23	B7057	030-5633	5633	may nhaõn chính +  size vaøo löng 		23	232	2011/12/8 上午 12:00:00
BTH1-215	BL23	50537	031-5638	5638	uõi tuùi nhoû trong + uõi gaáp tuùi 		23	232	2011/12/8 上午 12:00:00
BTH1-215	BL23	51336	032-5639	5639	löôïc chæ löng 		41	232	2011/12/8 上午 12:00:00
BTH1-215	BL23	51149	033-6103	6103	"mí 1/16"" neïp baget tröôùc "		26	222	2011/12/8 上午 12:00:00
BTH1-215	BL23	B8006	034-6114	6114	"mí 2 kim 1/4"" ñaùy sau "		36	222	2011/12/8 上午 12:00:00
BTH1-215	BL23	B5017	035-6115	6115	VS3C ñaùy TT 		18.5	222	2011/12/8 上午 12:00:00
BTH1-215	BL23	51924	036-6117	6117	"mí 2 kim 1/4"" ñaùy tröôùc "		41	212	2011/12/8 上午 12:00:00
BTH1-215	BL23	B5017	037-5613	5613	VS4C söôøn + ñaùy loùt 		41	222	2011/12/8 上午 12:00:00
BTH1-215	BL23	51187	038-5614	5614	uõi phaø  hôi thun lai 		8	222	2011/12/8 上午 12:00:00
BTH1-215	BL23	51187	039-5615	5615	uûi phaø hôi thun löng 		7	222	2011/12/8 上午 12:00:00
BTH1-215	BL23	51187	040-5616	5616	LD thun lai + caét 		14	222	2011/12/8 上午 12:00:00
BTH1-215	BL23	51187	041-5617	5617	LD thun löng + caét 		16	222	2011/12/8 上午 12:00:00
BTH1-215	BL23	B5017	042-5618	5618	may daây thun vaøo lai 		51	222	2011/12/8 上午 12:00:00
BTH1-215	BL23	B5017	043-5619	5619	VS4C lai loùt 		37	222	2011/12/8 上午 12:00:00
BTH1-215	BL23	98006	044-5620	5620	"may mí 1/4"" lai loùt "		46	196	2011/12/8 上午 12:00:00
BTH1-215	BL23	98006	045-5632	5632	ñính coá ñònh thun vaøo löng 		63	258	2011/12/8 上午 12:00:00
BTH1-215	BL23	83046	046-5634	5634	chaïy kansai löng 		196	206	2011/12/8 上午 12:00:00
BTH1-215	BL23	B5013	047-5636	5636	Vs4C ñuùp loùt löng 		81	196	2011/12/8 上午 12:00:00
BTH1-215	BL23	98006	048-4763	4763	ñính 3 ñieåm löng		41	196	2011/12/8 上午 12:00:00
BTH1-215	BL23	B5013	049-6145	6145	VS4c  baget 		26	206	2011/12/8 上午 12:00:00
BTH1-215	BL23	51187	051-5201	5201	LD tuùi 		0	222	2011/12/8 上午 12:00:00
BTH1-215	BL23	51924	052-5865	5865	ñònh hình tuùi moå 2 côi *1		55	212	2011/12/8 上午 12:00:00
BTH1-215	BL23	52122	053-5867	5867	baám moå + khoùa löôõi gaø *1		55	222	2011/12/8 上午 12:00:00
BTH1-215	BL23	98014	054-5875	5875	uõi tuùi TP *1		0	258	2011/12/8 上午 12:00:00
BTH1-215	BL23	52122	055-6455	6455	may ñaùp tuùi voâ mieäng tuùi 		16	222	2011/12/8 上午 12:00:00
BTH1-215	BL23	52122	056-6456	6456	may loùt tuùi voâ mieäng tuùi 		16	222	2011/12/8 上午 12:00:00
BTH1-215	BL23	52122	057-6457	6457	may loùt voâ côi tuùi 		0	222	2011/12/8 上午 12:00:00
BTH1-215	BL23	B7057	058-6458	6458	may löôïc nhaõn vaøo mieäng tuùi 		32	232	2011/12/8 上午 12:00:00
BTH1-215	BL23	B7067	059-6459	6459	may baêng nhaùm tuùi sau treân döôùi + LD 		32	232	2011/12/8 上午 12:00:00
BTH1-215	BL23	51026	060-6460	6460	"may mí 1/16"" mieäng tuùi TP "		23	222	2011/12/8 上午 12:00:00
BTH1-215	BL23	B5017	061-6461	6461	VS3C ñaùp tuùi döôùi + loùt tuùi treân 		23	222	2011/12/8 上午 12:00:00
BTH1-215	BL23	52122	062-6462	6462	may bao tuùi  		23	222	2011/12/8 上午 12:00:00
BTH1-215	BL23	51336	063-6463	6463	may noái löng TT canh soïc 		32	232	2011/12/8 上午 12:00:00
BTH1-215	BL23	51026	064-6465	6465	"mí 1/2"" noái löng *2"		27	222	2011/12/8 上午 12:00:00
BTH1-215	BL23	B5008	065-6466	6466	LD past ñaàu löng *2		9	206	2011/12/8 上午 12:00:00
BTH1-215	BL23	B5008	067-6468	6468	may löôïc daây löng vaøo TT *2		23	206	2011/12/8 上午 12:00:00
BTH1-215	BL23	B7010	068-6469	6469	"may mí 1/16"" xung quanh ñaàu löng *2"		50	206	2011/12/8 上午 12:00:00
BTH1-215	BL23	51336	069-6723	6723	LD lung TT canh soc 		19	232	2011/12/8 上午 12:00:00
BTH1-215	BL23	98014	070-6450	6450	uõi gaáp neïp ly tuùi hoäp tT *2 canh soc 		27	258	2011/12/8 上午 12:00:00
BTH1-215	BL23	B4047	071-6451	6451	may neïp ly tui hoäp vaøo TT *2  canh soc 		50	222	2011/12/8 上午 12:00:00
BTH1-215	BL23	51187	073-6729	6729	LD tuùi TT canh soïc + goït 		55	222	2011/12/8 上午 12:00:00
BTH1-215	BL23	50537	075-6731	6731	löôïc tuùi vaøo löng + söôøn + ñính tuùi  canh soï		55	232	2011/12/8 上午 12:00:00
BTH1-215	BL23	98014	076-5866	5866	uõi gaáp côi tuùi *1		14	258	2011/12/8 上午 12:00:00
BTH1-215	BL23	51149	077-5794	5794	"mí 1/16"" baget ñoâi "		0	222	2011/12/8 上午 12:00:00
BTH1-215	BL23	98006	078-6742	6742	LD 2 dau löng 		14	196	2011/12/8 上午 12:00:00
BTH1-215	BL23	51187	079-6734	6734	LD ñaùp tuùi canh soïc + goït 		55	222	2011/12/8 上午 12:00:00
BTH1-215	BL23	50537	080-6743	6743	LD caét daây trang trí 		14	232	2011/12/8 上午 12:00:00
BTH1-215	BL23	B7067	081-6744	6744	"may 1/4"" daây trang trí + khoùa goùc phai "		18	232	2011/12/8 上午 12:00:00
BTH1-215	BL23	B7067	082-6745	6745	"may 3/8"" daây trang trí + khoùa goùc traùi "		18	232	2011/12/8 上午 12:00:00
BTH1-215	BL23	B5017	083-6746	6746	VS3C ñaùp tuùi TS 		0	222	2011/12/8 上午 12:00:00
BTH1-215	BL23	9C007	084-6748	6748	"mí 1/4"" ñong tuùi TT canh soïc "		90	222	2011/12/8 上午 12:00:00
BTH1-215	BL23	51149	085-6728	6728	raùp 1 ñoaïn ñaùy tröôùc canh soïc 		23	222	2011/12/8 上午 12:00:00
BTH1-215	BL23	50696	086-6726	6726	tra löng canh soïc 		134	206	2011/12/8 上午 12:00:00
BTH1-215	BL23	B4019	087-6725	6725	VS5C ñaùy sau canh soïc 		50	222	2011/12/8 上午 12:00:00
BTH1-215	BL23	B4019	088-6724	6724	VS5C söôøn ngoaøi canh soïc 		85	222	2011/12/8 上午 12:00:00
BTH1-215	BL23	B7067	089-5587	5587	may nhaùm mieäng tuùi treân + LD khuy 		36	232	2011/12/8 上午 12:00:00
BTH1-215	BL23	B6044	090-6146	6146	duùp loùt baget 		70	222	2011/12/8 上午 12:00:00
BTH1-215	BL23	B5017	091-6749	6749	VS3C bao tui TS 		27	222	2011/12/8 上午 12:00:00
BTH1-215	BL23	51187	092-6750	6750	LD lung lot + chinh 		27	222	2011/12/8 上午 12:00:00
BTH1-215	BL23	B5017	093-6751	6751	VS4C duong giua day TT 		9	222	2011/12/8 上午 12:00:00
BTH1-215	BL23	98006	094-6752	6752	dinh dau chi VS baget 		9	196	2011/12/8 上午 12:00:00
BTH1-215	BL23	83046	095-6753	6753	cat chi kansai lung 		14	206	2011/12/8 上午 12:00:00
BTH1-215	BL23	99005	096-6754	6754	"may mi kep 1/16"" lai "		52	222	2011/12/8 上午 12:00:00
BTH1-215	BL23	99005	097-6755	6755	LD may lai 		0	222	2011/12/8 上午 12:00:00
BTH1-215	BL23	52122	098-6757	6757	"mi 1/16"" tui TS tren duoi "		32	222	2011/12/8 上午 12:00:00
BTH1-217	BL20	85023	001-5579	5579	VS3C  ñaùy TT + baget giaû 		27	350	2011/12/8 上午 12:00:00
BTH1-217	BL20	9A013	002-5580	5580	raùp 1 kim ñaùy TT 		18	350	2011/12/8 上午 12:00:00
BTH1-217	BL20	89024	003-5581	5581	"mí 2 kim 1/4"" ñaùy TT "		32	350	2011/12/8 上午 12:00:00
BTH1-217	BL20	89024	004-5582	5582	may hinh J 2 kim + mí chæ trang trí 		36	350	2011/12/8 上午 12:00:00
BTH1-217	BL20	89024	005-5583	5583	"mí 2 kim 1/4"" ñuoâi baget "		16	350	2011/12/8 上午 12:00:00
BTH1-217	BL20	85023	006-5584	5584	"may gaáp 3/8"" mieäng tuùi trong *2"		32	350	2011/12/8 上午 12:00:00
BTH1-217	BL20	85023	007-5585	5585	may bao tuùi trong 		28	350	2011/12/8 上午 12:00:00
BTH1-217	BL20	85023	008-5586	5586	VS3C bao tuùi trong 		18	350	2011/12/8 上午 12:00:00
BTH1-217	BL20	B7035	009-5587	5587	may nhaùm mieäng tuùi treân + LD khuy 		27	350	2011/12/8 上午 12:00:00
BTH1-217	BL20	B7029	010-5588	5588	loän bao tuùi trong 		14	350	2011/12/8 上午 12:00:00
BTH1-217	BL20	8A015	011-5589	5589	gaén tuùi nhoû vaøo thaân + LD 32		18	350	2011/12/8 上午 12:00:00
BTH1-217	BL20	B2004	012-5590	5590	LD tuùi 		28	350	2011/12/8 上午 12:00:00
BTH1-217	BL20	AB043	013-5591	5591	"uõi gaáp mieäng tuùi 1"" + Ld "		32	350	2011/12/8 上午 12:00:00
BTH1-217	BL20	B7029	014-5592	5592	"may gaáp mieäng tuùi 1"" "		18	350	2011/12/8 上午 12:00:00
BTH1-217	BL20	B7023	015-5593	5593	may baêng nhaùm tuùi sau treân döôùi + LD 		27	350	2011/12/8 上午 12:00:00
BTH1-217	BL20	B7007	016-5594	5594	"mí 2 kim 1/4"" coá ñònh xung quanh tuùi sau "		70	350	2011/12/8 上午 12:00:00
BTH1-217	BL20	B2004	017-5595	5595	LD tuùi söôøn 		28	350	2011/12/8 上午 12:00:00
BTH1-217	BL20	01282	018-5596	5596	"uõi gaáp mieäng tuùi 1""  + LD "		32	350	2011/12/8 上午 12:00:00
BTH1-217	BL20	B7029	019-5597	5597	"may gaáp mieäng tui 1 1"" "		18	350	2011/12/8 上午 12:00:00
BTH1-217	BL20	B7023	020-5598	5598	may baêng nahm1 tuùi sau treân döôùi + LD		27	350	2011/12/8 上午 12:00:00
BTH1-217	BL20	83020	021-5599	5599	"mí 2 kim 1/4"" coá ñònh xung quanh tuùi sau "		70	350	2011/12/8 上午 12:00:00
BTH1-217	BL20	B7035	022-5600	5600	quay raäp naép tuùi *1		23	350	2011/12/8 上午 12:00:00
BTH1-217	BL20	B7035	023-5601	5601	goït loän naép tuùi *1		16	350	2011/12/8 上午 12:00:00
BTH1-217	BL20	9A013	024-5602	5602	"mí 2 kim 1/4"" naép tuùi "		32	350	2011/12/8 上午 12:00:00
BTH1-217	BL20	85023	025-5603	5603	may nahn4 trang trí naép tuùi 		9	350	2011/12/8 上午 12:00:00
BTH1-217	BL20	83020	026-5604	5604	LD + gaén naép tuùi 		18	350	2011/12/8 上午 12:00:00
BTH1-217	BL20	83020	027-5605	5605	"mí 2 kim 1/4"" ñöôøng gaén naép tuùi "		25	20	2011/12/8 上午 12:00:00
BTH1-217	BL20	AB043	028-5606	5606	uõi naép tuùi 		18.5	350	2011/12/8 上午 12:00:00
BTH1-217	BL20	82100	029-5607	5607	noái löng chính 		30	350	2011/12/8 上午 12:00:00
BTH1-217	BL20	01282	030-5608	5608	uõi gaáp löng chính + LD 		41	350	2011/12/8 上午 12:00:00
BTH1-217	BL20	B2004	031-5609	5609	LD löng loùt + chính 		27	350	2011/12/8 上午 12:00:00
